,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
11736,20.5,68.33,26.15,7.19,True,False,False,False,False,5002.265761450406
11737,39.97,35.21,21.66,5.73,False,False,True,False,False,4205.732111975906
11738,22.13,27.81,7.02,4.95,False,False,False,False,True,2574.297760993346
11739,32.78,83.47,25.33,3.45,True,False,False,False,False,5893.530599985596
11740,37.78,24.73,9.08,24.19,False,False,False,True,False,3930.089454843918
11741,27.92,45.6,13.95,5.8,False,False,True,False,False,3831.8477813088034
11743,25.45,23.05,14.98,25.97,False,False,False,True,False,3677.0335087729904
11744,29.33,26.55,5.4,4.14,False,False,True,False,False,2716.9867840674315
11745,29.75,58.82,13.98,4.75,False,False,True,False,False,4390.615895015796
11746,2.89,38.16,7.85,22.1,False,False,False,True,False,2946.625505545117
11747,30.25,47.64,15.1,16.8,False,False,False,True,False,4492.998711466604
11749,26.4,28.92,6.64,5.73,False,False,True,False,False,2798.238936209847
11750,27.66,23.77,9.54,15.76,False,False,False,True,False,3166.490025736938
11751,9.8,53.67,3.0,15.94,False,False,False,True,False,3399.96483234419
11752,29.1,55.05,17.67,13.45,False,False,False,True,False,4712.04895787538
11753,17.61,50.68,6.69,6.04,False,False,True,False,False,3341.1374055570636
11754,17.51,46.81,12.28,5.78,False,False,True,False,False,3392.7479286770294
11755,32.77,35.25,12.69,5.62,False,False,True,False,False,3556.3847714933313
11757,20.14,38.71,7.81,4.8,False,False,False,False,True,2965.4263256484046
11758,37.31,23.55,2.02,4.73,False,False,True,False,False,2806.009136331919
11759,36.95,53.22,4.11,5.57,False,False,False,False,True,4100.182677304623
11760,31.9,84.92,21.31,6.26,True,False,False,False,False,5870.298729110316
11761,25.74,48.88,5.64,5.86,False,False,False,False,True,3538.7317783929857
11762,33.02,53.65,4.77,4.24,False,False,True,False,False,3931.875406133851
11763,33.62,51.05,1.69,5.06,False,False,False,False,True,3756.446455391204
11764,23.4,41.85,3.6,4.32,False,False,True,False,False,3023.6448848186255
11765,14.3,48.32,11.19,14.07,False,False,False,True,False,3615.948143672148
11766,53.9,36.31,8.33,5.5,False,False,False,False,True,4250.155467937081
11767,25.41,29.25,16.7,6.16,False,False,False,False,True,3192.10811223229
11768,28.5,29.24,11.45,4.67,False,False,False,False,True,3052.9832729254026
11769,34.89,51.81,5.52,3.32,False,False,False,False,True,3919.7552458453188
11770,46.1,38.94,-5.15,22.13,False,False,False,True,False,4185.577131728056
11771,43.53,32.04,10.69,5.13,False,False,True,False,False,3752.5491492977994
11772,22.79,46.28,14.51,4.4,False,False,False,False,True,3619.2652792111157
11773,27.5,34.03,12.84,12.59,False,False,False,True,False,3583.181171915767
11774,36.08,42.65,19.15,4.07,False,False,True,False,False,4172.816020067835
11775,75.55,44.11,17.28,4.44,False,True,False,False,False,5752.624828042265
11776,38.43,48.61,10.45,20.71,False,False,False,True,False,4832.149606897704
11777,48.91,84.83,42.07,6.06,True,False,False,False,False,7373.583524501951
11778,23.38,40.72,5.31,4.8,False,False,True,False,False,3076.686661730154
11779,35.91,35.79,18.49,28.25,False,False,False,True,False,4841.875454154511
11780,22.98,32.3,9.41,4.83,False,False,True,False,False,2882.6668992308814
11781,20.26,31.51,7.24,17.39,False,False,False,True,False,3157.293694611516
11782,27.47,47.41,10.25,23.73,False,False,False,True,False,4452.378687529845
11783,30.18,49.93,13.97,4.96,False,False,True,False,False,4057.7826415597797
11784,43.67,21.75,9.98,6.54,False,False,True,False,False,3374.9402719550153
11785,48.42,74.7,40.18,3.97,True,False,False,False,False,6792.480302532968
11786,25.48,54.3,17.33,4.4,False,False,False,False,True,4161.606644449707
11787,37.41,44.47,9.67,3.87,False,False,True,False,False,3915.421860285578
11789,20.49,40.06,6.24,6.13,False,False,False,False,True,3008.4681146883727
11790,35.45,29.26,6.69,5.79,False,False,False,False,True,3192.1842146084214
11791,52.91,37.18,13.97,5.83,False,False,True,False,False,4502.158739754921
11792,23.52,32.51,0.02,6.11,False,False,True,False,False,2594.9465148842983
11793,30.1,53.75,9.99,3.54,False,False,True,False,False,3989.4510814010628
11794,37.14,75.62,25.34,5.47,True,False,False,False,False,5848.801709071557
11795,28.28,76.17,36.25,5.07,True,False,False,False,False,5933.71456971802
11796,25.54,44.86,5.24,5.44,False,False,True,False,False,3352.0410295503334
11797,52.74,32.47,8.08,4.04,False,False,False,False,True,3989.362960697262
11798,40.18,44.16,14.8,19.23,False,False,False,True,False,4828.495072755559
11799,20.05,41.61,19.36,27.39,False,False,False,True,False,4430.750097743255
11800,32.45,57.9,17.04,22.4,False,False,False,True,False,5286.055685776719
11801,29.26,44.89,10.59,4.29,False,False,True,False,False,3665.189669050946
11802,25.3,83.29,40.61,4.96,True,False,False,False,False,6265.156489796938
11803,8.41,39.33,9.53,4.09,False,False,True,False,False,2549.80031544177
11804,29.71,58.26,5.53,26.58,False,False,False,True,False,4905.962037802152
11805,26.29,46.79,6.72,19.19,False,False,False,True,False,4053.927629629074
11806,21.02,24.17,18.42,4.9,False,False,True,False,False,2842.5204398745627
11807,19.34,28.67,16.76,18.8,False,False,False,True,False,3440.0895478261145
11808,23.54,46.18,14.58,5.64,False,False,False,False,True,3701.5901040188114
11809,9.35,80.62,27.81,6.09,True,False,False,False,False,5067.164667336259
11810,26.89,51.72,13.99,5.14,False,False,False,False,True,4013.7076061122552
11811,49.27,58.75,8.05,5.89,False,False,False,False,True,4971.274704194755
11812,17.29,40.74,-2.73,3.83,False,False,True,False,False,2464.6114720502283
11813,27.48,52.16,6.24,4.61,False,False,False,False,True,3722.3601189708943
11814,29.02,49.39,12.27,5.42,False,False,False,False,True,3952.797343559077
11815,35.31,41.0,14.62,3.75,False,False,False,False,True,3880.4090513977185
11816,23.88,10.04,16.65,6.24,False,False,False,True,False,2368.8247688268293
11817,36.05,51.07,7.95,4.08,False,False,False,False,True,4066.3291004453476
11818,28.09,25.72,7.48,5.16,False,False,True,False,False,2763.003382863269
11819,29.28,41.36,7.89,27.12,False,False,False,True,False,4324.9741671524225
11820,21.32,50.29,8.76,20.9,False,False,False,True,False,4148.719362478621
11821,79.26,33.23,11.4,4.68,False,True,False,False,False,5244.202600989139
11822,31.4,44.29,14.91,4.53,False,False,True,False,False,3902.186692866906
11823,21.52,31.19,5.35,3.57,False,False,False,False,True,2562.3155338291463
11824,35.91,27.75,18.96,5.4,False,False,True,False,False,3625.5172486576657
11825,20.94,12.58,10.95,4.12,False,False,False,False,True,2049.171073120443
11826,41.03,30.44,17.16,4.67,False,False,True,False,False,3829.6448181810774
11827,21.81,40.02,3.81,5.23,False,False,False,False,True,2932.1206171231
11829,30.39,39.15,11.01,18.57,False,False,False,True,False,4063.844252036243
11830,37.47,78.18,61.9,4.35,True,False,False,False,False,7389.235484036528
11831,38.95,39.49,9.61,5.64,False,False,True,False,False,3849.254586513388
11832,26.58,32.48,2.81,5.06,False,False,True,False,False,2779.713790796219
11833,40.83,53.38,17.55,4.68,False,False,True,False,False,4761.2380451045165
11834,12.62,37.68,4.06,7.08,False,False,True,False,False,2560.9647429704146
11835,18.94,30.38,10.24,5.88,False,False,False,False,True,2721.279021332024
11836,30.65,47.2,8.89,21.19,False,False,False,True,False,4421.097222811806
11837,35.52,28.99,11.74,4.57,False,False,False,False,True,3330.346508574456
11838,21.34,30.33,11.19,5.14,False,False,False,False,True,2818.3493680342963
11840,16.46,48.3,-1.76,5.57,False,False,True,False,False,2846.7493105437184
11842,34.65,48.35,15.62,26.37,False,False,False,True,False,5107.266138975863
11844,23.2,28.54,14.63,5.3,False,False,False,False,True,2961.8967145984207
11845,30.12,42.44,1.17,25.13,False,False,False,True,False,4058.215109210105
11846,28.45,24.05,13.73,5.03,False,False,False,False,True,2952.0099472299485
11847,30.95,17.6,11.7,4.3,False,False,False,False,True,2679.635260316551
11848,50.59,34.66,5.21,3.73,False,False,True,False,False,3865.2794758317336
11849,7.16,44.25,7.13,4.63,False,False,False,False,True,2629.711189499568
11850,23.9,32.6,1.91,4.91,False,False,False,False,True,2628.9865250583
11851,52.95,77.6,31.1,3.64,True,False,False,False,False,6713.169378028013
11852,19.1,27.42,12.24,22.04,False,False,False,True,False,3336.9638859722686
11853,32.89,44.85,10.44,4.35,False,False,True,False,False,3804.331466639405
11854,42.59,41.55,8.07,19.12,False,False,False,True,False,4551.8617973575365
11855,38.95,47.79,12.9,28.74,False,False,False,True,False,5232.715050744201
11856,27.76,41.09,7.76,5.5,False,False,True,False,False,3375.717938610077
11857,45.33,39.27,6.96,4.07,False,False,True,False,False,3923.179856271124
11858,13.34,32.77,6.3,21.09,False,False,False,True,False,3043.376807465798
11859,15.52,41.22,4.92,18.74,False,False,False,True,False,3320.225601581936
11860,20.5,56.98,14.65,17.87,False,False,False,True,False,4497.152097587293
11861,21.78,43.69,7.73,6.75,False,False,True,False,False,3298.260448060087
11862,25.09,28.03,10.62,2.96,False,False,True,False,False,2759.1127769997374
11863,36.66,47.16,6.93,6.28,False,False,True,False,False,3980.4005702365134
11864,23.6,43.75,10.68,6.17,False,False,True,False,False,3466.5916561043496
11865,24.73,86.16,22.93,3.52,True,False,False,False,False,5591.600810674957
11867,22.19,26.91,13.25,4.57,False,False,False,False,True,2780.448681179656
11868,32.3,42.1,5.41,6.68,False,False,False,True,False,3559.265265167849
11870,30.77,87.02,28.04,4.55,True,False,False,False,False,6113.242655966355
11871,19.6,31.01,8.52,5.21,False,False,True,False,False,2686.042359548354
11872,36.82,76.24,39.98,5.55,True,False,False,False,False,6446.98276549723
11873,32.89,79.27,28.4,4.91,True,False,False,False,False,5917.438042962748
11874,23.84,45.85,8.23,21.68,False,False,False,True,False,4083.077260403426
11875,23.93,48.94,0.8,7.02,False,False,False,False,True,3327.236077969294
11876,38.55,44.03,15.89,5.85,False,False,True,False,False,4265.843673216294
11877,43.19,21.97,2.8,5.75,False,False,False,False,True,3051.325937326413
11879,43.09,41.33,10.53,5.67,False,False,True,False,False,4132.4543441265005
11880,26.44,40.37,9.87,6.72,False,False,True,False,False,3437.6880504121577
11881,11.73,36.61,14.37,6.53,False,False,False,False,True,2864.1116165060507
11882,37.43,36.35,15.77,5.98,False,False,True,False,False,3917.3028683346174
11883,37.29,38.8,15.31,20.35,False,False,False,True,False,4569.291355605962
11884,20.65,48.23,0.71,5.22,False,False,False,False,True,3092.019096102941
11885,21.12,16.73,5.89,15.21,False,False,False,True,False,2457.5597674431315
11886,18.62,41.72,11.14,3.27,False,False,False,False,True,3092.232614892306
11887,27.81,40.4,14.15,5.01,False,False,False,False,True,3595.2806599660717
11888,21.4,78.51,27.11,4.33,True,False,False,False,False,5348.453432245257
11889,41.67,41.6,17.84,19.7,False,False,False,True,False,4942.476672244731
11890,46.63,52.18,13.65,5.63,False,False,True,False,False,4822.685299564126
11891,17.33,35.03,5.74,5.92,False,False,False,False,True,2663.5492511208517
11892,24.26,50.86,14.78,3.68,False,False,True,False,False,3839.6452273542436
11895,21.25,45.06,13.68,3.88,False,False,False,False,True,3453.919121817845
11896,36.6,78.38,52.54,4.29,True,False,False,False,False,6972.920664728475
11897,44.83,51.31,17.27,6.16,False,False,True,False,False,4887.033505496486
11898,39.47,47.34,12.36,5.38,False,False,True,False,False,4285.9210325137055
11899,42.58,34.0,5.71,4.45,False,False,True,False,False,3567.9957827733065
11900,23.95,49.61,4.79,4.04,False,False,True,False,False,3408.7119377431486
11901,16.01,46.06,9.05,5.53,False,False,False,False,True,3167.247840320442
11902,34.75,39.07,18.17,3.05,False,False,True,False,False,3898.06497384962
11903,51.12,21.2,8.41,10.98,False,False,False,True,False,3762.9494241828866
11904,30.76,43.52,8.0,19.79,False,False,False,True,False,4189.979033752276
11905,26.41,17.94,13.4,5.7,False,False,True,False,False,2638.482466442402
11906,20.46,73.47,28.83,5.22,True,False,False,False,False,5223.314894573971
11907,29.59,19.54,8.6,3.02,False,False,True,False,False,2524.182333338883
11908,79.96,30.14,4.54,4.58,False,True,False,False,False,4874.648287693362
11909,42.38,21.53,8.78,20.42,False,False,False,True,False,3817.428919183146
11910,21.59,40.66,9.18,14.83,False,False,False,True,False,3544.16119605777
11911,49.97,30.79,12.21,4.06,False,False,True,False,False,3977.4533249262963
11912,24.97,71.68,23.04,5.44,True,False,False,False,False,5103.727763642828
11913,39.16,51.29,10.54,1.81,False,False,False,False,True,4220.497378477759
11914,17.86,28.47,12.09,6.7,False,False,False,False,True,2711.1814409781164
11915,41.35,62.56,5.28,11.9,False,False,False,True,False,4948.644757720532
11916,38.31,92.9,36.5,4.61,True,False,False,False,False,6997.988965447094
11917,24.18,42.71,5.32,12.75,False,False,False,True,False,3505.7646313367254
11918,29.46,81.52,33.14,5.02,True,False,False,False,False,6066.351458553693
11919,31.91,36.3,12.74,4.32,False,False,False,False,True,3508.410212625146
11920,31.18,50.29,13.15,6.12,False,False,True,False,False,4136.701702869974
11921,34.18,38.93,6.26,5.86,False,False,False,False,True,3506.318730910861
11922,21.82,28.25,9.42,5.75,False,False,False,False,True,2709.462480064962
11923,34.06,37.3,9.49,5.26,False,False,True,False,False,3543.21911733468
11924,29.99,45.89,20.43,8.2,False,False,False,True,False,4277.141180637262
11925,40.68,29.28,10.35,5.48,False,False,False,False,True,3527.127991504566
11926,26.26,12.6,7.77,4.09,False,False,False,False,True,2128.1456528094136
11927,22.02,26.99,13.74,3.52,False,False,True,False,False,2753.55799054182
11928,20.98,41.16,13.12,4.15,False,False,True,False,False,3278.2669895277977
11929,25.08,35.6,7.84,15.74,False,False,False,True,False,3465.269750118738
11930,30.63,35.64,10.46,5.94,False,False,False,False,True,3406.6601025432487
11931,26.22,65.03,8.76,5.74,False,False,False,False,True,4335.724403571007
11932,28.85,36.59,10.52,21.16,False,False,False,True,False,3982.9610300046565
11934,24.72,27.14,18.07,4.56,False,False,True,False,False,3078.6528181042795
11935,13.54,45.05,21.6,5.29,False,False,False,False,True,3518.9785236174907
11936,36.98,30.51,12.77,5.2,False,False,True,False,False,3510.553862968245
11937,38.5,46.02,11.59,16.81,False,False,False,True,False,4618.769359600893
11938,29.19,53.16,2.17,5.53,False,False,True,False,False,3694.885593264155
11939,25.23,34.11,3.16,17.13,False,False,False,True,False,3276.3584792589154
11940,26.85,47.13,5.33,5.79,False,False,False,False,True,3514.538851076228
11941,41.29,83.92,45.13,4.84,True,False,False,False,False,7104.550499956141
11942,46.74,52.05,9.42,3.89,False,False,True,False,False,4581.792945682044
11944,36.44,47.79,14.81,5.9,False,False,False,False,True,4297.081521443032
11946,26.55,22.2,8.65,5.6,False,False,False,False,True,2625.6111359445003
11947,25.09,49.46,11.63,14.08,False,False,False,True,False,4111.734998531838
11948,21.08,43.72,12.24,4.11,False,False,False,False,True,3342.9020128077286
11950,32.66,43.06,9.54,5.93,False,False,True,False,False,3750.4898187981626
11952,30.3,35.75,11.65,21.7,False,False,False,True,False,4079.060821393783
11953,17.84,81.97,67.7,6.61,True,False,False,False,False,7064.832928211263
11954,40.27,37.9,19.39,5.16,False,False,True,False,False,4208.965549863638
11955,22.2,42.25,9.46,5.73,False,False,True,False,False,3279.395843387339
11956,40.73,45.99,11.79,21.77,False,False,False,True,False,4910.662789356527
11957,33.45,53.6,17.5,5.02,False,False,True,False,False,4475.895949351035
11958,27.73,34.83,13.95,21.19,False,False,False,True,False,4014.9654100764583
11960,33.58,29.42,1.36,4.13,False,False,True,False,False,2832.6832945353462
11961,41.35,32.25,3.94,5.68,False,False,True,False,False,3425.968917050666
11962,25.23,32.12,9.71,9.65,False,False,False,True,False,3176.145078905225
11963,15.37,51.3,11.33,5.02,False,False,True,False,False,3415.9580130955687
11964,32.21,37.76,15.59,4.71,False,False,False,False,True,3714.139961832031
11965,29.46,37.95,4.89,7.14,False,False,True,False,False,3271.7492100779086
11966,40.81,49.63,3.96,3.58,False,False,True,False,False,4012.9915328291404
11967,22.23,42.51,9.92,3.14,False,False,True,False,False,3207.270631775362
11968,42.74,44.6,7.64,4.42,False,False,True,False,False,4072.327046067704
11969,33.94,82.03,45.91,5.07,True,False,False,False,False,6780.526415495038
11970,19.42,29.41,3.6,4.64,False,False,False,False,True,2385.8247866561737
11971,27.08,39.52,18.49,4.62,False,False,False,False,True,3688.9359674986003
11972,10.0,42.88,0.15,22.84,False,False,False,True,False,3136.884066627798
11973,27.75,40.84,16.96,5.63,False,False,False,False,True,3751.532963294443
11974,27.35,47.42,6.08,5.5,False,False,False,False,True,3555.7738370586826
11975,8.93,27.25,15.85,4.29,False,False,True,False,False,2362.4655241620408
11976,27.79,69.54,53.22,3.48,True,False,False,False,False,6268.581610541644
11977,35.57,45.73,17.54,5.55,False,False,False,False,True,4273.757208587332
11979,47.42,38.52,6.46,4.34,False,False,True,False,False,3967.531083535435
11980,37.98,67.26,46.66,4.9,True,False,False,False,False,6367.181404129999
11981,17.7,47.24,11.93,5.56,False,False,True,False,False,3401.0890084834236
11982,26.91,34.08,11.85,4.42,False,False,False,False,True,3189.9461613317453
11983,78.82,47.64,16.71,5.28,False,True,False,False,False,6028.934208106849
11985,12.97,29.46,10.0,3.98,False,False,True,False,False,2363.1404192322766
11986,32.92,77.58,27.65,3.56,True,False,False,False,False,5765.311730204015
11988,42.56,38.38,17.36,21.93,False,False,False,True,False,4905.769048261239
11989,26.32,86.04,44.31,4.67,True,False,False,False,False,6553.823562818798
11990,23.74,36.36,10.59,4.54,False,False,False,False,True,3116.258395411516
11992,22.75,44.19,16.4,18.77,False,False,False,True,False,4183.369992729207
11993,47.72,46.57,6.93,23.47,False,False,False,True,False,5081.97533435184
11994,33.47,46.34,12.09,3.78,False,False,False,False,True,3920.5846376421655
11995,30.88,56.95,16.96,5.05,False,False,True,False,False,4491.597032278811
11996,25.7,30.47,9.71,5.03,False,False,False,False,True,2931.730113331937
11997,28.42,19.96,19.0,4.7,False,False,True,False,False,2987.179328770861
11998,10.29,26.6,16.13,15.73,False,False,False,True,False,2842.3913487951995
11999,38.77,28.34,5.6,5.22,False,False,False,False,True,3214.190816624579
12001,13.39,38.21,3.36,3.24,False,False,True,False,False,2429.2642133474706
12002,32.79,39.73,9.53,4.39,False,False,True,False,False,3558.4686636093174
12003,30.59,41.19,13.1,4.95,False,False,False,False,True,3695.5790342230575
12004,30.73,41.62,10.97,16.49,False,False,False,True,False,4086.4541946827167
12006,41.62,33.3,9.45,4.72,False,False,False,False,True,3665.2972418068566
12007,25.25,34.76,13.35,13.62,False,False,False,True,False,3574.5058313453474
12008,76.23,41.81,6.65,5.48,False,True,False,False,False,5299.373466531954
12009,16.93,44.75,3.03,4.48,False,False,False,False,True,2867.331483699638
12011,26.42,48.89,7.46,4.64,False,False,True,False,False,3597.168549487004
12012,27.35,48.27,14.28,5.22,False,False,True,False,False,3903.5228540514854
12013,22.81,37.66,16.32,4.23,False,False,True,False,False,3333.8976408725066
12014,33.45,77.14,36.47,5.33,True,False,False,False,False,6191.474174373919
12015,17.46,43.91,7.41,4.61,False,False,False,False,True,3027.6166094092277
12017,22.8,25.6,15.8,20.88,False,False,False,True,False,3508.3357533569015
12018,26.16,45.4,3.38,12.08,False,False,False,True,False,3582.1679285250602
12019,40.75,34.92,11.3,6.12,False,False,False,False,True,3828.2656222084433
12020,24.02,40.45,11.09,22.64,False,False,False,True,False,4025.6267340379804
12021,42.19,25.41,20.55,5.5,False,False,True,False,False,3845.2675204235165
12022,20.89,42.67,10.35,4.58,False,False,False,False,True,3245.069031347799
12023,26.91,36.4,14.79,4.74,False,False,False,False,True,3412.7235467052706
12024,41.09,44.96,11.44,5.54,False,False,False,False,True,4219.570949118495
12025,30.15,36.22,19.52,7.1,False,False,False,True,False,3826.3511519030494
12026,30.94,29.35,10.52,5.49,False,False,True,False,False,3147.9250146048603
12027,15.79,72.67,32.85,5.61,True,False,False,False,False,5174.658647644569
12028,31.66,56.04,14.25,4.69,False,False,True,False,False,4362.288906185481
12029,30.42,80.72,23.99,6.19,True,False,False,False,False,5762.313883087694
12030,32.9,32.18,5.04,5.74,False,False,False,False,True,3135.6066356009983
12031,38.53,45.53,11.68,6.13,False,False,False,False,True,4172.77069719989
12032,35.18,45.65,8.53,5.29,False,False,False,False,True,3896.8409673972687
12033,20.21,48.8,9.26,10.28,False,False,False,True,False,3638.4247039513702
12034,23.58,86.23,32.43,2.8,True,False,False,False,False,5896.682279140409
12035,30.35,78.23,24.41,5.76,True,False,False,False,False,5643.949199374333
12036,25.51,34.82,13.03,6.31,False,False,False,False,True,3285.5252761378397
12037,21.46,37.13,8.16,21.56,False,False,False,True,False,3628.1691934983605
12038,21.1,29.6,4.3,5.35,False,False,True,False,False,2518.850631403106
12039,39.13,43.43,2.66,3.96,False,False,True,False,False,3675.835081440785
12040,10.16,40.08,6.59,3.63,False,False,True,False,False,2523.006584318236
12041,36.59,35.27,13.72,12.24,False,False,False,True,False,4010.0948489812267
12043,29.88,41.74,4.93,11.91,False,False,False,True,False,3641.6383317980085
12044,39.26,37.61,17.85,5.64,False,False,True,False,False,4119.86899962886
12045,34.52,34.46,8.25,6.12,False,False,False,False,True,3435.5334203122416
12046,13.42,33.09,12.91,5.71,False,False,True,False,False,2700.152569106856
12047,16.9,38.18,13.24,5.21,False,False,True,False,False,3046.3587835776875
12048,24.33,40.08,9.01,22.23,False,False,False,True,False,3931.150624459181
12049,4.87,29.21,6.67,5.32,False,False,False,False,True,1942.1929081402277
12050,38.6,46.28,17.31,4.84,False,False,False,False,True,4381.517322183426
12052,16.36,34.59,4.23,29.79,False,False,False,True,False,3494.2469242754996
12053,43.94,49.82,15.34,4.56,False,False,False,False,True,4644.694590225772
12054,36.04,39.95,7.66,4.56,False,False,False,False,True,3628.010716486487
12055,21.28,32.74,9.27,5.42,False,False,True,False,False,2838.085683553483
12056,28.81,49.2,6.16,6.37,False,False,False,False,True,3714.61066536258
12058,28.13,83.54,42.31,5.16,True,False,False,False,False,6472.305212786901
12059,17.46,45.61,14.07,5.66,False,False,False,False,True,3411.979037770244
12060,29.93,41.67,-0.21,26.88,False,False,False,True,False,4028.0920188220875
12063,36.42,32.58,8.19,5.88,False,False,True,False,False,3423.432761984257
12064,26.32,44.62,8.4,4.8,False,False,False,False,True,3466.510337127893
12066,37.62,30.95,13.26,13.67,False,False,False,True,False,3922.321239934109
12067,36.48,48.41,9.14,5.61,False,False,True,False,False,4080.0758420656325
12068,29.46,41.56,14.87,16.2,False,False,False,True,False,4182.112749959698
12069,40.07,17.63,5.07,4.91,False,False,True,False,False,2809.826213761113
12070,30.7,82.55,33.82,6.3,True,False,False,False,False,6228.008598114117
12071,37.2,42.04,10.67,6.11,False,False,True,False,False,3940.4463140980683
12073,21.06,35.73,5.48,8.79,False,False,False,True,False,2946.0193143077486
12074,35.35,34.88,14.62,20.02,False,False,False,True,False,4295.3767369580055
12075,12.4,35.61,8.66,4.17,False,False,True,False,False,2525.4524714987188
12076,40.96,42.08,0.32,4.62,False,False,True,False,False,3619.503544544468
12077,21.0,85.46,29.79,4.17,True,False,False,False,False,5715.961389233719
12078,32.25,48.12,11.17,5.27,False,False,False,False,True,3975.020819993619
12079,34.45,39.46,10.77,2.84,False,False,False,False,True,3602.3722163823213
12080,14.37,35.35,6.56,4.16,False,False,False,False,True,2517.055688554828
12081,31.66,32.66,12.59,5.74,False,False,False,False,True,3409.9309506127192
12083,46.35,32.57,6.03,4.45,False,False,False,False,True,3675.6893633691716
12084,32.18,49.72,18.15,20.76,False,False,False,True,False,4927.20229350058
12085,58.6,44.9,8.04,18.49,False,False,False,True,False,5303.215241940977
12086,22.65,59.03,16.49,4.14,False,False,True,False,False,4192.486908436785
12087,28.4,85.35,41.08,5.34,True,False,False,False,False,6497.958568373988
12088,73.89,38.79,8.64,5.46,False,True,False,False,False,5167.0753415428035
12089,32.35,44.0,8.32,20.67,False,False,False,True,False,4316.528036549648
12090,41.12,46.5,15.26,3.63,False,False,False,False,True,4364.696716110241
12091,21.74,50.3,9.52,6.18,False,False,True,False,False,3617.362581498481
12092,29.81,32.78,5.7,5.33,False,False,True,False,False,3035.6182489623675
12094,25.12,36.31,2.4,33.62,False,False,False,True,False,3990.3825818828273
12095,54.81,56.23,11.8,5.52,False,False,False,False,True,5239.9741085346905
12096,39.17,46.92,12.74,4.29,False,False,False,False,True,4229.704738702793
12097,16.47,30.98,17.08,4.71,False,False,True,False,False,2869.664807987632
12100,46.09,43.95,11.45,4.87,False,False,True,False,False,4357.385475405511
12101,33.67,34.18,8.15,2.69,False,False,True,False,False,3250.170347314977
12102,26.12,39.33,11.01,5.01,False,False,False,False,True,3352.5846307137467
12103,33.77,30.57,4.71,5.53,False,False,True,False,False,3071.1568651080047
12104,33.25,43.01,2.07,11.64,False,False,False,True,False,3696.346798689483
12105,37.48,48.6,6.14,7.14,False,False,False,False,True,4069.3136676629647
12106,32.6,34.11,15.18,21.68,False,False,False,True,False,4236.3342573227665
12107,25.44,56.68,10.19,5.31,False,False,True,False,False,4000.425270592745
12108,29.18,31.06,-1.03,20.46,False,False,False,True,False,3277.551790548039
12109,17.59,39.86,14.8,4.64,False,False,True,False,False,3179.5874204008696
12110,46.67,79.69,47.37,5.45,True,False,False,False,False,7274.066637237809
12111,48.07,64.06,17.65,5.04,False,False,True,False,False,5495.226891824467
12112,26.66,25.73,-2.51,24.42,False,False,False,True,False,3067.5282196415333
12113,22.31,23.91,11.9,6.24,False,False,False,False,True,2669.988822546725
12114,18.5,39.1,8.08,5.05,False,False,False,False,True,2928.765117268187
12115,19.91,49.6,16.0,4.71,False,False,False,False,True,3708.037378813406
12116,19.12,47.6,8.15,5.91,False,False,False,False,True,3320.5892051272026
12117,34.1,25.19,8.59,6.07,False,False,False,False,True,3057.599868832465
12118,38.61,38.32,16.09,3.71,False,False,False,False,True,3965.8246464875733
12119,37.63,43.5,12.89,5.13,False,False,True,False,False,4062.0820679982867
12120,40.25,44.75,8.44,18.86,False,False,False,True,False,4593.451927082071
12122,44.47,46.08,8.23,14.17,False,False,False,True,False,4622.25984605084
12123,38.19,75.87,23.98,4.54,True,False,False,False,False,5805.264802215991
12124,26.86,42.31,18.5,5.11,False,False,True,False,False,3814.016983810798
12125,22.96,16.83,8.19,22.21,False,False,False,True,False,2916.628971138082
12126,76.91,34.18,13.63,6.25,False,True,False,False,False,5343.42888062358
12127,21.15,27.98,12.5,3.89,False,False,False,False,True,2716.277559693022
12128,44.85,33.48,3.74,27.4,False,False,False,True,False,4473.369865538269
12129,37.59,51.56,19.81,6.09,False,False,False,False,True,4699.642804733299
12131,31.91,38.62,8.43,6.29,False,False,False,False,True,3511.5294786633585
12132,27.69,31.09,19.4,4.28,False,False,True,False,False,3402.0931614284195
12133,25.15,40.51,8.55,18.56,False,False,False,True,False,3815.2716997738007
12134,33.56,78.3,37.32,3.67,True,False,False,False,False,6207.617009126459
12135,31.25,34.29,9.93,11.65,False,False,False,True,False,3588.2294350708376
12136,28.85,59.81,12.74,4.74,False,False,True,False,False,4344.259110414245
12138,31.72,41.02,12.33,6.08,False,False,False,False,True,3738.0806056093156
12139,16.15,59.94,13.49,4.38,False,False,False,False,True,3855.3161535826616
12140,43.41,55.79,6.83,3.24,False,False,False,False,True,4475.144005509725
12141,32.06,38.18,4.86,5.06,False,False,False,False,True,3304.7739396341935
12143,22.01,42.23,15.05,5.35,False,False,True,False,False,3476.883607642581
12144,34.07,45.13,1.46,2.87,False,False,True,False,False,3441.0839318259646
12145,21.83,44.37,9.65,3.72,False,False,True,False,False,3276.713322017355
12146,15.66,28.49,6.28,3.56,False,False,False,False,True,2253.114125193653
12147,43.66,38.96,4.47,4.03,False,False,True,False,False,3744.0596444593025
12148,29.71,54.14,9.5,4.28,False,False,True,False,False,3998.2841630230905
